Product id,Part Number,,Description,Highest similarity percentage,duplicates,
14502,1336-BDB-SP44D,A,Allen-Bradley PCB Gate Drive Board with 460V AC voltage and 350 HP,,,
64498,1336-BDB-SP45A,A,"<p>The&nbsp;1336-BDB-SP45A gate drive board has a rated power output of 400 Horsepower. It uses the G Frame.</p>
",,,
14504,1336-BDB-SP45D,A,Allen-Bradley PCB Gate Drive Board with 460V AC voltage and 400 HP,,,
14506,1336-BDB-SP46D,A,Allen-Bradley PCB Gate Drive Board with 460V AC voltage and 450 HP,,,
14543,1336-BDB-SP47D,A,"Allen Bradley-PCB,GATE DRIVE,1336STG,575V,300HP Adjustable Frequency Drive",,,
64442,1336-BDB-SP48A,A,"<p>The&nbsp;1336-BDB-SP48A board<strong>&nbsp;</strong>belongs to the Allen-Bradley Bulletin 1336 drive series. This unit is a PCB gate drive board and a&nbsp;spare part for the 1336 Plus, Plus II, Impact, and Force drives. &nbsp;</p>
",95.76271186,,
14544,1336-BDB-SP48D,A,"Allen Bradley-PCB,GATE DRIVE,1336STG,575V,350HP Adjustable Frequency Drive",,,
14545,1336-BDB-SP49D,A,Allen Bradley-PCB GATE DRIVE 1336STG 575V 400HP Adjustable Frequency Drive,,,
14507,1336-BDB-SP4D,A,"Allen Bradley-PCB,GATE DRIVE,1336STG,460V,20HP Adjustable Frequency Drive",,,
14546,1336-BDB-SP4E,A,"Allen Bradley-ASSY KIT, B2 FRM,1336F,20HP,GATE- DIODE Adjustable Frequency Drive",,,
64441,1336-BDB-SP50A,A,"<p>The&nbsp;1336-BDB-SP50A board<strong>&nbsp;</strong>belongs to the Allen-Bradley Bulletin 1336 drives. This unit is a PCB gate driver board and a spare part for 1336 Plus, Plus II, Impact, and Force drives. &nbsp;</p>
",95.19650655,,
14509,1336-BDB-SP50D,A,"Allen Bradley-PCB,GATE DRIVE,1336STG,575V,600HP Adjustable Frequency Drive",,,
14547,1336-BDB-SP51D,A,"<p>Allen Bradley-PCB GATE DRIVE 1336STG 460V 500HP Adjustable Frequency Drive</p>
",,,
14548,1336-BDB-SP52D,A,"Allen Bradley-PCB,GATE DRIVE,1336STG,575V,500HP Adjustable Frequency Drive",,,
14549,1336-BDB-SP53D,A,"<p>Allen Bradley-PCB,GATE DRIVE,1336STG,460V,450HP Adjustable Frequency Drive</p>
",,,
14550,1336-BDB-SP54D,A,"Allen Bradley-PCB,GATE DRIVE,1336STG,575V,450HP Adjustable Frequency Drive",,,
14510,1336-BDB-SP55D,A,Allen-Bradley PCB Gate Drive Board with 575V AC voltage and 650 HP,,,
14551,1336-BDB-SP56D,A,Allen Bradley-PCB GATE DRIVE 1336STG 460V 125-X150HP Adjustable Frequency Drive,,,
64933,1336-BDB-SP57C,A,"<p>The Allen-Bradley 1336-BDB-SP57C PCB Gate Drive&nbsp;Board kit is made for the Allen-Bradley 1336 Plus, Plus II, Impact, and Force AC Drives. It is compatible with C Frame 1336 drives with 460 Volts AC voltage ratings and 40 Horsepower output ratings.</p>
",96.47058824,,
14512,1336-BDB-SP57D,A,Allen-Bradley PCB Gate Drive Board with 460V AC voltage and X40 HP,,,
14552,1336-BDB-SP58D,A,"Allen Bradley-PCB,GATE DRIVE,1336STG,460V,X250HP Adjustable Frequency Drive",,,
14553,1336-BDB-SP59D,A,Allen Bradley-PCB GATE DRIVE 1336STG 460V 500HP Adjustable Frequency Drive,,,
14514,1336-BDB-SP5D,A,Allen-Bradley PCB Gate Drive Board with 460V AC voltage and 25 HP,,,
14554,1336-BDB-SP5E,A,Allen Bradley-1336 KIT Adjustable Frequency Drive,,,
14555,1336-BDB-SP60D,A,Allen Bradley-PCB GATE DRIVE 1336STG 575V X300HP Adjustable Frequency Drive,,,
14556,1336-BDB-SP61D,A,"Allen Bradley-PCB,GATE DRIVE,1336T,230V,1HP Adjustable Frequency Drive",,,
14557,1336-BDB-SP63D,A,"Allen Bradley-PCB,GATE DRIVE,1336T,460V,1HP Adjustable Frequency Drive",,,
14516,1336-BDB-SP64D,A,Allen-Bradley PCB Gate Drive Board with 460V AC voltage and 3 HP,,,
14558,1336-BDB-SP65D,A,"Allen Bradley-PCB,GATE DRIVE,1336T,575V,1HP Adjustable Frequency Drive",,,
14559,1336-BDB-SP66D,A,"Allen Bradley-PCB,GATE DRIVE,1336T,575V,3HP Adjustable Frequency Drive",,,
14560,1336-BDB-SP67D,A,"Allen Bradley-PCB,GATE DRIVE,1336STG,230V,125HP Adjustable Frequency Drive",,,
14561,1336-BDB-SP68D,A,"<p>Allen Bradley-PCB,GATE DRIVE,1336ET,575V,800HP Adjustable Frequency Drive</p>
",,,
14518,1336-BDB-SP69D,A,Allen-Bradley PCB Gate Drive Board with 460V AC voltage and 800 HP,,,
14520,1336-BDB-SP6D,A,Allen-Bradley PCB Gate Drive Board with 460V AC voltage and 30 HP,,,
14562,1336-BDB-SP70D,A,Allen Bradley-PCB GATE DRIVE 1336ET 460V 700HP Adjustable Frequency Drive,,,
14563,1336-BDB-SP71D,A,"Allen Bradley-PCB,GATE DRIVE,1336ET,575V,700HP Adjustable Frequency Drive",,,
14521,1336-BDB-SP72D,A,Allen-Bradley PCB Gate Drive Board with 460V AC voltage and 250 HP,,,
14522,1336-BDB-SP73D,A,Allen-Bradley PCB Gate Drive Board with 460V AC voltage and 300 HP,,,
14564,1336-BDB-SP74D,A,"<p>Allen Bradley-PCB GATE DRV 1336STEF 480V 350HP F FRAME Adjustable Frequency Drive</p>
",,,
14565,1336-BDB-SP75D,A,Allen Bradley-PCB GATE DRV 1336STEF 480V 400HP F FRAME Adjustable Frequency Drive,,,
14566,1336-BDB-SP76D,A,Allen Bradley-PCB GATE DRV 1336STEF 480V 450HP F FRAME Adjustable Frequency Drive,,,
14567,1336-BDB-SP78D,A,"Allen Bradley-PCB,GATE DRV,1336STE,575V,350HP,F FRAME Adjustable Frequency Drive",,,
14568,1336-BDB-SP79D,A,"<p>Allen Bradley-PCB,GATE DRV,1336STE,575V,400HP,F FRAME Adjustable Frequency Drive</p>
",,,
14569,1336-BDB-SP7D,A,"Allen Bradley-PCB,GATE DRIVE,1336STG,575V,7.5HP Adjustable Frequency Drive",,,
14571,1336-BDB-SP82D,A,"Allen Bradley-KIT,ELEC,ASY,PCB,GATE DR,500HP,460V,1336 Adjustable Frequency Drive",,,
14572,1336-BDB-SP83D,A,"Allen Bradley-KIT,ELEC,GATE DRIVE,800A, J-FRM 1336 Adjustable Frequency Drive",,,
14573,1336-BDB-SP84D,A,"Allen Bradley-PCB,GATE DRIVE,1336F,480V,500HP,J FRAME Adjustable Frequency Drive",,,
14574,1336-BDB-SP85D,A,"Allen Bradley-PCB,GATE DRIVE,1336F,480V,600HP,J FRAME Adjustable Frequency Drive",,,
14575,1336-BDB-SP87D,A,"Allen Bradley-KIT,ELEC,GATE DRIVE,1000A, J-FRM 1336 Adjustable Frequency Drive",,,
14576,1336-BDB-SP88D,A,"Allen Bradley-KIT,ELEC,PCB,GATE DRIVE,325A,1336,J-FRME Adjustable Frequency Drive",,,
14577,1336-BDB-SP89D,A,"Allen Bradley-KIT,ELEC,PCB,GATE DRIVE,360A,1336,J-FRME Adjustable Frequency Drive",,,
14578,1336-BDB-SP8D,A,"Allen Bradley-PCB,GATE DRIVE,1336STG,575V,10HP Adjustable Frequency Drive",,,
14579,1336-BDB-SP90D,A,"Allen Bradley-KIT,ELEC,PCB,GATE DRIVE,425A,1336,J-FRME Adjustable Frequency Drive",,,
14580,1336-BDB-SP91D,A,"Allen Bradley-KIT,ELEC,PCB,GATE DRIVE,475A,1336,J-FRME Adjustable Frequency Drive",,,
14581,1336-BDB-SP92D,A,"Allen Bradley-KIT,ELEC,PCB,GATE DRIVE,532A,1336,J-FRME Adjustable Frequency Drive",,,
14582,1336-BDB-SP9D,A,"Allen Bradley-PCB,GATE DRIVE,1336STG,575V,15HP Adjustable Frequency Drive",,,
14583,1336-BDB-SP9E,A,Allen Bradley-1336 KIT Adjustable Frequency Drive,,,
14844,1336-BD-SP10A,A,Allen Bradley-DIODE REPLACEMENT KIT Adjustable Frequency Drive,,,
14845,1336-BD-SP11A,A,Allen Bradley-DIODE REPLACEMENT KIT Adjustable Frequency Drive,,,
14846,1336-BD-SP1A,A,Allen Bradley-DIODE Adjustable Frequency Drive,,,
14847,1336-BD-SP2A,A,Allen Bradley-DIODE Adjustable Frequency Drive,,,
14848,1336-BD-SP3A,A,Allen Bradley-DIODE Adjustable Frequency Drive,,,
14849,1336-BD-SP4A,A,Allen Bradley-DIODE Adjustable Frequency Drive,,,
14850,1336-BD-SP5A,A,Allen Bradley-DIODE Adjustable Frequency Drive,,,
14851,1336-BD-SP6A,A,Allen Bradley-DIODE Adjustable Frequency Drive,,,
14852,1336-BD-SP7A,A,Allen Bradley-DIODE Adjustable Frequency Drive,,,
14853,1336-BD-SP8A,A,Allen Bradley-DIODE Adjustable Frequency Drive,,,
14854,1336-BD-SP9A,A,Allen Bradley-DIODE REPLACEMENT KIT Adjustable Frequency Drive,,,
14881,1336-BR-SP10A,A,Allen Bradley-RECT. BRIDGE 1336STEF 230 460 575V C FRM Adjustable Frequency Drive,,,
14882,1336-BR-SP2A,A,Allen Bradley-RECT BRIDGE 1336STG 575V 7.5-15HP Adjustable Frequency Drive,,,
14883,1336-BR-SP4A,A,"Allen Bradley-KIT,SPARE PARTS,BRIDGERECT,20HP,575V,133 Adjustable Frequency Drive",,,
14884,1336-BR-SP7A,A,Allen Bradley-OBSOL 12 2014: BRIDGE RECT. KIT 1336SFTE Adjustable Frequency Drive,,,
14885,1336-BR-SP8A,A,"Allen Bradley-RECT,BRIDGE (CB),1336SFTE,575V,300-800HP Adjustable Frequency Drive",,,
51938,1336-C003-EAD,A," The Allen-Bradley 1336-C003-EAD Adjustable Frequency AC Drive operates with a 500/575/600V A Input Voltage, 50/60 Hz, and 3 Phases. The 1336-C003-EAD has 4.3 Amps Out and a NEMA Type 1 (IP20) Enclosure Type.",98.57819905,,
51940,1336-C003-EAD-FA2,A," The Allen-Bradley 1336-C003-EAD-FA2 Adjustable Frequency AC Drive operates with a 500/575/600V A Input Voltage, 50/60 Hz, and 3 Phases. The 1336-C003-EAD-FA2 has 4.3 Amps Out and a NEMA Type 1 (IP20) Enclosure Type.",98.63013699,,
51941,1336-C003-EAD-FA2-L3,A," The Allen-Bradley 1336-C003-EAD-FA2-L3 Adjustable Frequency AC Drive operates with a 500/575/600V A Input Voltage, 50/60 Hz, and 3 Phases. The 1336-C003-EAD-FA2-L3 has 4.3 Amps Out and a NEMA Type 1 (IP20) Enclosure Type.",98.16513761,,
51943,1336-C003-EAD-L3,A," The Allen-Bradley 1336-C003-EAD-L3 Adjustable Frequency AC Drive operates with a 500/575/600V A Input Voltage, 50/60 Hz, and 3 Phases. The 1336-C003-EAD-L3 has 4.3 Amps Out and a NEMA Type 1 (IP20) Enclosure Type.",96.68246445,,
51942,1336-C003-EAD-L3-RP2,A," The Allen-Bradley 1336-C003-EAD-L3-RP2 Adjustable Frequency AC Drive operates with a 500/575/600V A Input Voltage, 50/60 Hz, and 3 Phases. The 1336-C003-EAD-L3-RP2 has 4.3 Amps Out and a NEMA Type 1 (IP20) Enclosure Type.",98.16513761,,
51939,1336-C003-EAD-S1,A," The Allen-Bradley 1336-C003-EAD-S1 Adjustable Frequency AC Drive operates with a 500/575/600V A Input Voltage, 50/60 Hz, and 3 Phases. The 1336-C003-EAD-S1 has 4.3 Amps Out and a NEMA Type 1 (IP20) Enclosure Type.",98.13084112,,
51945,1336-C003-EJD,A," The Allen-Bradley 1336-C003-EJD Adjustable Frequency AC Drive operates with a 500/575/600V A Input Voltage, 50/60 Hz, and 3 Phases. The 1336-C003-EJD has 4.3 Amps Out and a NEMA Type 12 (IP54) Enclosure Type.",98.12206573,,
51947,1336-C005-EAD,A," The Allen-Bradley 1336-C005-EAD Adjustable Frequency AC Drive operates with a 500/575/600V A Input Voltage, 50/60 Hz, and 3 Phases. The 1336-C005-EAD has 6.7 Amps Out and a NEMA Type 1 (IP20) Enclosure Type.",98.11320755,,
51949,1336-C005-EAD-FA2,A," The Allen-Bradley 1336-C005-EAD-FA2 Adjustable Frequency AC Drive operates with a 500/575/600V A Input Voltage, 50/60 Hz, and 3 Phases. The 1336-C005-EAD-FA2 has 6.7 Amps Out and a NEMA Type 1 (IP20) Enclosure Type.",98.14814815,,
51954,1336-C007-EAD,A," The Allen-Bradley 1336-C007-EAD Adjustable Frequency AC Drive operates with a 500/575/600V A Input Voltage, 50/60 Hz, and 3 Phases. The 1336-C007-EAD has 9.9 Amps Out and a NEMA Type 1 (IP20) Enclosure Type.",98.11320755,,
51955,1336-C007-EAD-FA2,A," The Allen-Bradley 1336-C007-EAD-FA2 Adjustable Frequency AC Drive operates with a 500/575/600V A Input Voltage, 50/60 Hz, and 3 Phases. The 1336-C007-EAD-FA2 has 9.9 Amps Out and a NEMA Type 1 (IP20) Enclosure Type.",97.92147806,,
51956,1336-C010-EAD,A," The Allen-Bradley 1336-C010-EAD Adjustable Frequency AC Drive operates with a 500/575/600V A Input Voltage, 50/60 Hz, and 3 Phases. The 1336-C010-EAD has 12.1 Amps Out and a NEMA Type 1 (IP20) Enclosure Type.",98.5645933,,
51957,1336-C010-EAD-FA2,A," The Allen-Bradley 1336-C010-EAD-FA2 Adjustable Frequency AC Drive operates with a 500/575/600V A Input Voltage, 50/60 Hz, and 3 Phases. The 1336-C010-EAD-FA2 has 12.1 Amps Out and a NEMA Type 1 (IP20) Enclosure Type.",96.71361502,,
51959,1336-C015-E0E,A," The Allen-Bradley 1336-C015-E0E Adjustable Frequency AC Drive operates with a 500/575/600V A Input Voltage, 50/60 Hz, and 3 Phases. The 1336-C015-E0E has 19.1 Amps Out and a Open style (IP00) Enclosure Type.",98.57819905,,
51960,1336-C015-E0E-L3,A," The Allen-Bradley 1336-C015-E0E-L3 Adjustable Frequency AC Drive operates with a 500/575/600V A Input Voltage, 50/60 Hz, and 3 Phases. The 1336-C015-E0E-L3 has 19.1 Amps Out and a Open style (IP00) Enclosure Type.",95.23809524,,
51964,1336-C015-EAD,A," The Allen-Bradley 1336-C015-EAD Adjustable Frequency AC Drive operates with a 500/575/600V A Input Voltage, 50/60 Hz, and 3 Phases. The 1336-C015-EAD has 19.1 Amps Out and a NEMA Type 1 (IP20) Enclosure Type.",96.63461538,,
51961,1336-C015-EAE,A," The Allen-Bradley 1336-C015-EAE Adjustable Frequency AC Drive operates with a 500/575/600V A Input Voltage, 50/60 Hz, and 3 Phases. The 1336-C015-EAE has 19.1 Amps Out and a NEMA Type 1 (IP20) Enclosure Type.",99.0430622,,
51962,1336-C015-EAE-S1,A," The Allen-Bradley 1336-C015-EAE-S1 Adjustable Frequency AC Drive operates with a 500/575/600V A Input Voltage, 50/60 Hz, and 3 Phases. The 1336-C015-EAE-S1 has 19.1 Amps Out and a NEMA Type 1 (IP20) Enclosure Type.",97.64150943,,
51967,1336-C030-EAF,A," The Allen-Bradley 1336-C030-EAF Adjustable Frequency AC Drive operates with a 500/575/600V A Input Voltage, 50/60 Hz, and 3 Phases. The 1336-C030-EAF has 35 Amps Out and a NEMA Type 1 (IP20) Enclosure Type.",97.58454106,,
51969,1336-C040-EAG,A," The Allen-Bradley 1336-C040-EAG Adjustable Frequency AC Drive operates with a 500/575/600V A Input Voltage, 50/60 Hz, and 3 Phases. The 1336-C040-EAG has 45 Amps Out and a NEMA Type 1 (IP20) Enclosure Type.",98.55072464,,
51970,1336-C050-EAG,A," The Allen-Bradley 1336-C050-EAG Adjustable Frequency AC Drive operates with a 500/575/600V A Input Voltage, 50/60 Hz, and 3 Phases. The 1336-C050-EAG has 57 Amps Out and a NEMA Type 1 (IP20) Enclosure Type.",96.72897196,,
14606,1336-CAP-SP10A,A,"Allen Bradley-CAP,ASSY,1336STG,575V,25-60HP Adjustable Frequency Drive",,,
14598,1336-CAP-SP11A,A,"Allen-Bradley Capacitor with D frame, and 550V",,,
14599,1336-CAP-SP12A,A,Allen-Bradley Capacitor with 75-100 HP and 460 VAC,,,
14600,1336-CAP-SP13A,A,Allen-Bradley Capacitor with 575VAC and 150-250 HP,,,
14601,1336-CAP-SP14A,A,Allen-Bradley Capacitor with G Frame,,,
14607,1336-CAP-SP15A,A,Allen Bradley-CAP QTY 1 1336STEF 480V F FRAME Adjustable Frequency Drive,,,
14608,1336-CAP-SP16A,A,"Allen Bradley-CAP,QTY 1,1336TEF,F FRAME,600V,350-400HP Adjustable Frequency Drive",,,
14609,1336-CAP-SP17A,A,"Allen Bradley-CAP,QTY 1,1336F,480V,J-FRAME Adjustable Frequency Drive",,,
14602,1336-CAP-SP1A,A,"Allen-Bradley Capacitor with 7.5-10 HP, and 460 VAC",,,
14603,1336-CAP-SP2A,A,"Allen-Bradley Capacitor with 15-20 HP, and 460 VAC",,,
14610,1336-CAP-SP3-A,A,"Allen Bradley-CAP, ASSY, 25-30HP,460V Adjustable Frequency Drive",,,
14611,1336-CAP-SP4A,A,"Allen Bradley-CAP,ASSY,1336STG,575V,7.5-10HP Adjustable Frequency Drive",,,
14604,1336-CAP-SP7A,A,Allen-Bradley Capacitor with 15-30 HP,,,
14612,1336-CAP-SP8A,A,"Allen Bradley-CAP,ASSY,1336STG,575V,15-20HP Adjustable Frequency Drive",,,
14605,1336-CAP-SP9A,A,Allen-Bradley Capacitor with 230 V- 20 to 30 HP and 460 V- 40 to 60 HP,,,
14898,1336-CONVCF-SP1B,A,"Allen Bradley-C-FRAME ASY. CONVERSION 230 460V,40-60HP Adjustable Frequency Drive",,,
14899,1336-CONVCF-SP2A,A,"Allen Bradley-C-FRAME ASSY. CONVERSION 575V,50-60 HP Adjustable Frequency Drive",,,
14886,1336-CONV-SP10A,A,"Allen Bradley-KIT,SERIES C,575V  20HP Adjustable Frequency Drive",,,
14887,1336-CONV-SP11A,A,"Allen Bradley-KIT,SERIES C,230V 7.5HP Adjustable Frequency Drive",,,
14888,1336-CONV-SP12A,A,"Allen Bradley-KIT,SERIES C,230V  10HP Adjustable Frequency Drive",,,
14889,1336-CONV-SP13A,A,"Allen Bradley-KIT,SERIES C,230V  15HP Adjustable Frequency Drive",,,
14986,1336-CONV-SP14A,A,Allen-Bradley AC Drive DC Bus Fuse Replacement with 200 Amps and D Frame compatability,,,
14890,1336-CONV-SP15A,A,Allen Bradley-FUSE UPGRADE KIT D FRAME 250A Adjustable Frequency Drive,,,
14891,1336-CONV-SP16A,A,Allen Bradley-FUSE UPGRADE KIT D FRAME 300A Adjustable Frequency Drive,,,
14987,1336-CONV-SP17A,A,Allen-Bradley Fuse Upgrade Kit with D-Frame compatability and 350 Amps,,,
14892,1336-CONV-SP18A,A,Allen Bradley-KIT F-FRAME 1336 FUSED DIODE & BUS BARS Adjustable Frequency Drive,,,
14893,1336-CONV-SP4A,A,"Allen Bradley-KIT,SERIES C,460V  20HP Adjustable Frequency Drive",,,
14894,1336-CONV-SP5A,A,"Allen Bradley-KIT,SERIES C,460V  25HP Adjustable Frequency Drive",,,
14895,1336-CONV-SP7A,A,"Allen Bradley-KIT,SERIES C,575V 7.5HP Adjustable Frequency Drive",,,
14896,1336-CONV-SP8A,A,"Allen Bradley-KIT,SERIES C,575V  10HP Adjustable Frequency Drive",,,
14897,1336-CONV-SP9A,A,"Allen Bradley-KIT,SERIES C,575V  15HP Adjustable Frequency Drive",,,
14988,1336-CT-SP1A,A,"Allen-Bradley Current Transducer with 24 Volts and a 1:2,000 ratio",,,
14900,1336-CT-SP2A,A,Allen Bradley-CURRENT TRANSDUCER 1336STG FRAME E Adjustable Frequency Drive,,,
14901,1336-CT-SP3A,A,Allen Bradley-CURRENT TRANSDUCER 1336STG FRAME G Adjustable Frequency Drive,,,
14989,1336-CT-SP4A,A,Allen-Bradley Current Transducer with F Frame compatability,,,
14902,1336-CT-SP5A,A,"Allen Bradley-CURR,TRANSDUCER,1336F,(CB)J-FRAME,800A Adjustable Frequency Drive",,,
14903,1336-CT-SP6A,A,"Allen Bradley-CURR,TRANSDUCER,1336F,(CB)J-FRAME,900A Adjustable Frequency Drive",,,
14904,1336-CT-SP7A,A,"Allen Bradley-CURR,TRANSDUCER,1336F,(CB)J-FRAME,1000A Adjustable Frequency Drive",,,
15149,1336E-EN,A,Allen-Bradley 1336 English Language Module,,,
15150,1336E-EN2,A,Allen-Bradley 1336 English Language Module,,,
15151,1336E-EN31,A,"<p>Allen-Bradley 1336 English Language Module</p>
",,,
15158,1336E-FR42,A,Allen Bradley-LANGUAGE MODULE Adjustable Frequency Drive,,,
15152,1336E-MC1-SP43A,A,Allen-Bradley 1336 Impact Drive with 380-480V AC input voltage.,,,
15153,1336E-MC2-SP21B,A,Allen-Bradley 1336 Impact Drive with 380-480V AC input voltage.,,,
14991,1336-EM-CBSP2A,A,Allen-Bradley Control Card with PC Board,,,
14905,1336-F1-SP13A,A,"Allen Bradley-FUSE, BUS, 1336STG Adjustable Frequency Drive",,,
14992,1336-F1-SP15A,A,Allen-Bradley Fuse Bus with 350 HP,,,
14906,1336-F1-SP16A,A,"Allen Bradley-BUS FUSE,25HP,575V,1336FSTE Adjustable Frequency Drive",,,
14907,1336-F1-SP17A,A,"Allen Bradley-BUS FUSE,30 40HP,575V,1336FSTE Adjustable Frequency Drive",,,
14908,1336-F1-SP18A,A,Allen Bradley-BUS FU 230V20 30HP 460V40 60HP 575V50 60 Adjustable Frequency Drive,,,
14909,1336-F1-SP1A,A,"Allen Bradley-FUSE, BUS, 75HP,460V Adjustable Frequency Drive",,,
14993,1336-F1-SP20B,A,Allen-Bradley Fuse Bus with 600 Volts and F without Bus Bars Frame Compatability,,,
14994,1336-F1-SP6A,A,Allen-Bradley Fuse Bus with 700 Volts and E Frame Compatability,,,
14995,1336-F1-SP8B,A,Allen-Bradley Fuse Bus with 460 Volts Input Voltage and 400-600 HP,,,
14910,1336-F2-SP5A,A,Allen Bradley-FUSE LINE 1336STE 450A F FRAME 3 KIT Adjustable Frequency Drive,,,
14911,1336-F2-SP6A,A,Allen Bradley-FUSE LINE 1336STE 500A F FRAME 3 KIT Adjustable Frequency Drive,,,
14996,1336-F2-SP7A,A,Allen-Bradley Fuse Line with 600 Amps and F 3/Kit Frame,,,
14912,1336-F2-SP8A,A,Allen Bradley-FUSE LINE 1336STE 700A F FRAME 3 KIT Adjustable Frequency Drive,,,
15394,1336F-AA2,A,"Allen Bradley-ASSY,ENCLOSURE,NEMA1,A4 FRAME Adjustable Frequency Drive",,,
15166,1336F-AA3,A,Allen-Bradley 1336 PLUS II Enclosure Assembly designed for A1-A3,,,
15167,1336F-AA4,A,Allen-Bradley 1336 PLUS II Enclosure Assembly designed for B Frame- NEMA Type 1,,,
15395,1336F-AA5,A,"Allen Bradley-ASSY,ENCLOSURE,NEMA1,C FRAME Adjustable Frequency Drive",,,
15396,1336F-AA6,A,"Allen Bradley-ASSY,ENCL,NEMA1,D FRAME W HIM CUTOUT Adjustable Frequency Drive",,,
15397,1336F-AA7,A,"Allen Bradley-ASSY,ENCL,NEMA1,E FRAME W HIM CUTOUT Adjustable Frequency Drive",,,
15398,1336F-AE2,A,"Allen Bradley-ASSY,ENCLOSURE,NEMA1 EMC,A4 FRAME Adjustable Frequency Drive",,,
15399,1336F-AE3,A,"Allen Bradley-ASSY,ENCLOSURE,NEMA1 EMC,A1-A3 FRAME Adjustable Frequency Drive",,,
15400,1336F-AE4,A,"Allen Bradley-ASSY,ENCLOSURE,NEMA1 EMC,B FRAME Adjustable Frequency Drive",,,
15401,1336F-AE5,A,"Allen Bradley-ASSY,ENCLOSURE,NEMA1 EMC,C FRAME Adjustable Frequency Drive",,,
